Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aStarNoHoleDetection;lvl-249,txt;LOSE;2275,3752;0,7292869;0;0;0;52950;0;0;0;0;1;1;0;0;0;0;10;189,02087;20;-159
aStarNoHoleDetection;lvl-252,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;2;0;0;0;0;6;316,2646;28;-10421
aStarNoHoleDetection;lvl-252,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;2;0;0;0;0;6;316,2646;28;-10298
aStarNoHoleDetection;lvl-252,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;2;0;0;0;0;6;316,2646;28;-10447
aStarNoHoleDetection;lvl-252,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;2;0;0;0;0;6;316,2646;28;-10285
aStarNoHoleDetection;lvl-252,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;2;0;0;0;0;6;316,2646;28;-10481
aStarNoHoleDetection;lvl-280,txt;LOSE;2445,1914;0,7837152;0;0;0;52530;0;0;0;0;0;0;0;0;0;0;8;123,9249;14;-144
aStarNoHoleDetection;lvl-280,txt;LOSE;2445,1914;0,7837152;0;0;0;52530;0;0;0;0;0;0;0;0;0;0;8;123,9249;14;-159
aStarNoHoleDetection;lvl-280,txt;LOSE;2450,6523;0,7854655;0;0;0;51810;0;0;0;0;0;0;0;0;0;0;10;115,11853;14;-149
aStarNoHoleDetection;lvl-280,txt;LOSE;2445,1914;0,7837152;0;0;0;52530;0;0;0;0;0;0;0;0;0;0;8;123,9249;14;-145
aStarNoHoleDetection;lvl-280,txt;LOSE;2440,1191;0,7820895;0;0;0;51930;0;0;0;0;0;0;0;0;0;0;9;182,75711;18;-152
aStarNoHoleDetection;lvl-286,txt;LOSE;1716,0647;0,55002075;0;1;0;54630;0;0;0;0;2;2;0;0;0;0;6;227,72595;20;-157
